No.,SecID,Name,Qflow[m3/h],Qflow[m3/h],SecType,Width[mm],Height[mm],Diam[m],Equiv. Diam[m],Vel[m/s],Pvel[Pa],Length[mm],Rough,DP/L[Pa/m],DP_Fric[Pa],FITTING T,Para1,Para2,Corr,C[-],DP[Pa],FITTING S1,Para1,Para2,Para3,Corr,C[-],DP[Pa],FITTING S2,Para1,Para2,Para3,Corr,C[-],DP[Pa],FITTING S3,Para1,Para2,Para3,Corr,C[-],DP[Pa],FITTING S4,Para1,Para2,Para3,Corr,C[-],DP[Pa],DP_Total[Pa],DP_Unbal[Pa],RoomP[Pa],Pres[Pa],Psum[Pa],56,57,58,59,TreeID,TreeLevel,BranLevel,BranID,ElemID,PathInfo,cDesc
-134 ,¡¡ ¡¡ ¦¢ ¦¢ TEE 1 of BRANCH /P-ME003-H22A-008/B1, =469800554/2051,320,320,CIRC,0,0,100,100,11.3177,76.854,80,0.09,17.3102,1.3848,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,1.3848,0,0,-59.7353,219.2302,,,,,-2,43,4,22,10,-11,TEE 1 of BRANCH /P-ME003-H22A-008/B1
-133 ,¡¡ ¡¡ ¦¢ ¦¢ STRT 5 of BRANCH /P-ME003-H22A-008/B1, =469800554/2055,320,320,CIRC,0,0,100,100,11.3177,76.854,125,0.09,17.3102,2.1638,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,2.1638,0,0,-61.899,217.8454,,,,,-9,42,4,22,9,-11,STRT 5 of BRANCH /P-ME003-H22A-008/B1
-132 ,¡¡ ¡¡ ¦¢ ¦¢ BEND 4 of BRANCH /P-ME003-H22A-008/B1, =469800554/2045,320,320,CIRC,0,0,100,100,11.3177,76.854,0,0.09,0,0,,0,0,0,0,0,,30,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-61.899,215.6816,,,,,-9,41,4,22,8,-11,BEND 4 of BRANCH /P-ME003-H22A-008/B1
-131 ,¡¡ ¡¡ ¦¢ ¦¢ STRT 4 of BRANCH /P-ME003-H22A-008/B1, =469800554/2054,320,320,CIRC,0,0,100,100,11.3177,76.854,124,0.09,17.3102,2.1465,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,2.1465,0,0,-64.0455,215.6816,,,,,-9,40,4,22,7,-11,STRT 4 of BRANCH /P-ME003-H22A-008/B1
-130 ,¡¡ ¡¡ ¦¢ ¦¢ BEND 3 of BRANCH /P-ME003-H22A-008/B1, =469800554/2044,320,320,CIRC,0,0,100,100,11.3177,76.854,0,0.09,0,0,,0,0,0,0,0,,30,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-64.0455,213.5351,,,,,-9,39,4,22,6,-11,BEND 3 of BRANCH /P-ME003-H22A-008/B1
-129 ,¡¡ ¡¡ ¦¢ ¦¢ STRT 3 of BRANCH /P-ME003-H22A-008/B1, =469784170/70045,320,320,CIRC,0,0,100,100,11.3177,76.854,1784,0.09,17.3102,30.8814,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,30.8814,0,0,-94.9269,213.5351,,,,,-9,38,4,22,5,-11,STRT 3 of BRANCH /P-ME003-H22A-008/B1
-128 ,¡¡ ¡¡ ¦¢ ¦¢ BEND 2 of BRANCH /P-ME003-H22A-008/B1, =469784170/44509,320,320,CIRC,0,0,100,100,11.3177,76.854,0,0.09,0,0,,0,0,0,0,0,,30,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-94.9269,182.6537,,,,,-9,37,4,22,4,-11,BEND 2 of BRANCH /P-ME003-H22A-008/B1
-127 ,¡¡ ¡¡ ¦¢ ¦¢ STRT 2 of BRANCH /P-ME003-H22A-008/B1, =469784170/70044,320,320,CIRC,0,0,100,100,11.3177,76.854,341,0.09,17.3102,5.9028,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,5.9028,0,0,-100.8297,182.6537,,,,,-9,36,4,22,3,-11,STRT 2 of BRANCH /P-ME003-H22A-008/B1
-126 ,¡¡ ¡¡ ¦¢ ¦¢ BEND 1 of BRANCH /P-ME003-H22A-008/B1, =469784170/44508,320,320,CIRC,0,0,100,100,11.3177,76.854,0,0.09,0,0,,0,0,0,0,0,,30,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-100.8297,176.7509,,,,,-9,35,4,22,2,-11,BEND 1 of BRANCH /P-ME003-H22A-008/B1
-125 ,¡¡ ¡¡ ¦¢ ¦§ STRT 1 of BRANCH /P-ME003-H22A-008/B1, =469784170/70041,320,320,CIRC,0,0,100,100,11.3177,76.854,1381,0.09,17.3102,23.9054,ED5-3(B),0,0,0,0.00010853,0.0083407,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,23.9137,75.0562,0,-124.7434,176.7509,,,,,-3,34,4,22,1,-11,STRT 1 of BRANCH /P-ME003-H22A-008/B1
-124 ,¡¡ ¡¡ ¦¢ TEE 1 of BRANCH /P-ME003-H22A-006/B1, =469784170/69995,780,780,CIRC,0,0,160,160,10.7761,69.6748,109,0.09,8.8172,0.96107,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0.96107,0,0,-200.7606,152.8372,,,,,-2,33,3,21,25,-4,TEE 1 of BRANCH /P-ME003-H22A-006/B1
-123 ,¡¡ ¡¡ ¦¢ STRT 11 of BRANCH /P-ME003-H22A-006/B1, =469784170/69992,780,780,CIRC,0,0,160,160,10.7761,69.6748,202,0.09,8.8172,1.7811,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,1.7811,0,0,-202.5417,151.8762,,,,,-9,32,3,21,24,-4,STRT 11 of BRANCH /P-ME003-H22A-006/B1
-122 ,¡¡ ¡¡ ¦¢ BEND 8 of BRANCH /P-ME003-H22A-006/B1, =469800554/2140,780,780,CIRC,0,0,160,160,10.7761,69.6748,0,0.09,0,0,,0,0,0,0,0,,15,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-202.5417,150.0951,,,,,-9,31,3,21,23,-4,BEND 8 of BRANCH /P-ME003-H22A-006/B1
-121 ,¡¡ ¡¡ ¦¢ STRT 10 of BRANCH /P-ME003-H22A-006/B1, =469792362/15934,780,780,CIRC,0,0,160,160,10.7761,69.6748,110,0.09,8.8172,0.96989,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0.96989,0,0,-203.5116,150.0951,,,,,-9,30,3,21,22,-4,STRT 10 of BRANCH /P-ME003-H22A-006/B1
-120 ,¡¡ ¡¡ ¦¢ BEND 7 of BRANCH /P-ME003-H22A-006/B1, =469800554/2137,780,780,CIRC,0,0,160,160,10.7761,69.6748,0,0.09,0,0,,0,0,0,0,0,,15,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-203.5116,149.1252,,,,,-9,29,3,21,21,-4,BEND 7 of BRANCH /P-ME003-H22A-006/B1
-119 ,¡¡ ¡¡ ¦¢ STRT 9 of BRANCH /P-ME003-H22A-006/B1, =469792362/16891,780,780,CIRC,0,0,160,160,10.7761,69.6748,36,0.09,8.8172,0.31742,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0.31742,0,0,-203.829,149.1252,,,,,-9,28,3,21,20,-4,STRT 9 of BRANCH /P-ME003-H22A-006/B1
-118 ,¡¡ ¡¡ ¦¢ STRT 8 of BRANCH /P-ME003-H22A-006/B1, =469792362/16928,780,780,CIRC,0,0,160,160,10.7761,69.6748,2178,0.09,8.8172,19.2038,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,19.2038,0,0,-223.0329,148.8078,,,,,-9,27,3,21,19,-4,STRT 8 of BRANCH /P-ME003-H22A-006/B1
-117 ,¡¡ ¡¡ ¦¢ STRT 7 of BRANCH /P-ME003-H22A-006/B1, =469792362/15938,780,780,CIRC,0,0,160,160,10.7761,69.6748,2200,0.09,8.8172,19.3978,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,19.3978,0,0,-242.4307,129.6039,,,,,-9,26,3,21,18,-4,STRT 7 of BRANCH /P-ME003-H22A-006/B1
-116 ,¡¡ ¡¡ ¦¢ BEND 6 of BRANCH /P-ME003-H22A-006/B1, =469800554/2131,780,780,CIRC,0,0,160,160,10.7761,69.6748,0,0.09,0,0,,0,0,0,0,0,,15,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-242.4307,110.2061,,,,,-9,25,3,21,17,-4,BEND 6 of BRANCH /P-ME003-H22A-006/B1
-115 ,¡¡ ¡¡ ¦¢ STRT 6 of BRANCH /P-ME003-H22A-006/B1, =469792362/15936,780,780,CIRC,0,0,160,160,10.7761,69.6748,149,0.09,8.8172,1.3138,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,1.3138,0,0,-243.7444,110.2061,,,,,-9,24,3,21,16,-4,STRT 6 of BRANCH /P-ME003-H22A-006/B1
-114 ,¡¡ ¡¡ ¦¢ BEND 5 of BRANCH /P-ME003-H22A-006/B1, =469800554/2126,780,780,CIRC,0,0,160,160,10.7761,69.6748,0,0.09,0,0,,0,0,0,0,0,,15,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-243.7444,108.8924,,,,,-9,23,3,21,15,-4,BEND 5 of BRANCH /P-ME003-H22A-006/B1
-113 ,¡¡ ¡¡ ¦¢ STRT 5 of BRANCH /P-ME003-H22A-006/B1, =469784170/62597,780,780,CIRC,0,0,160,160,10.7761,69.6748,500,0.09,8.8172,4.4086,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,4.4086,0,0,-248.153,108.8924,,,,,-9,22,3,21,14,-4,STRT 5 of BRANCH /P-ME003-H22A-006/B1
-112 ,¡¡ ¡¡ ¦¢ BEND 4 of BRANCH /P-ME003-H22A-006/B1, =469784170/62604,780,780,CIRC,0,0,160,160,10.7761,69.6748,0,0.09,0,0,,0,0,0,0,0,,30,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-248.153,104.4838,,,,,-9,21,3,21,13,-4,BEND 4 of BRANCH /P-ME003-H22A-006/B1
-111 ,¡¡ ¡¡ ¦¢ STRT 4 of BRANCH /P-ME003-H22A-006/B1, =469792362/16890,780,780,CIRC,0,0,160,160,10.7761,69.6748,252,0.09,8.8172,2.2219,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,2.2219,0,0,-250.375,104.4838,,,,,-9,20,3,21,12,-4,STRT 4 of BRANCH /P-ME003-H22A-006/B1
-110 ,¡¡ ¡¡ ¦¢ BEND 3 of BRANCH /P-ME003-H22A-006/B1, =469784170/62603,780,780,CIRC,0,0,160,160,10.7761,69.6748,0,0.09,0,0,,0,0,0,0,0,,30,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-250.375,102.2618,,,,,-9,19,3,21,11,-4,BEND 3 of BRANCH /P-ME003-H22A-006/B1
-109 ,¡¡ ¡¡ ¦¢ STRT 3 of BRANCH /P-ME003-H22A-006/B1, =469792362/15803,780,780,CIRC,0,0,160,160,10.7761,69.6748,850,0.09,8.8172,7.4946,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,7.4946,0,0,-257.8696,102.2618,,,,,-9,18,3,21,10,-4,STRT 3 of BRANCH /P-ME003-H22A-006/B1
-108 ,¡¡ ¡¡ ¦¢ BEND 2 of BRANCH /P-ME003-H22A-006/B1, =469784170/62601,780,780,CIRC,0,0,160,160,10.7761,69.6748,0,0.09,0,0,,0,0,0,0,0,,30,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-257.8696,94.7672,,,,,-9,17,3,21,9,-4,BEND 2 of BRANCH /P-ME003-H22A-006/B1
-107 ,¡¡ ¡¡ ¦¢ STRT 2 of BRANCH /P-ME003-H22A-006/B1, =469792362/15801,780,780,CIRC,0,0,160,160,10.7761,69.6748,95,0.09,8.8172,0.83763,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0.83763,0,0,-258.7072,94.7672,,,,,-9,16,3,21,8,-4,STRT 2 of BRANCH /P-ME003-H22A-006/B1
-106 ,¡¡ ¡¡ ¦¢ BEND 1 of BRANCH /P-ME003-H22A-006/B1, =469784170/40510,780,780,CIRC,0,0,160,160,10.7761,69.6748,0,0.09,0,0,,0,0,0,0,0,,90,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-258.7072,93.9296,,,,,-9,15,3,21,7,-4,BEND 1 of BRANCH /P-ME003-H22A-006/B1
-105 ,¡¡ ¡¡ ¦¢ STRT 1 of BRANCH /P-ME003-H22A-006/B1, =469792362/16888,780,780,CIRC,0,0,160,160,10.7761,69.6748,135,0.09,8.8172,1.1903,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,1.1903,0,0,-259.8975,93.9296,,,,,-9,14,3,21,6,-4,STRT 1 of BRANCH /P-ME003-H22A-006/B1
-104 ,¡¡ ¡¡ ¦¢ DAMPER 1 of BRANCH /P-ME003-H22A-901/B1, =469784170/47359,780,780,CIRC,0,0,160,160,10.7761,69.6748,200,0.09,8.8172,1.7634,,0,0,0,0,0,A-15G,0,0,0,0,0.5,34.8374,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,36.6008,0,0,-296.4984,92.7393,,,,,-9,13,3,21,5,-4,DAMPER 1 of BRANCH /P-ME003-H22A-901/B1
-103 ,¡¡ ¡¡ ¦¢ DAMPER 1 of BRANCH /P-ME003-H22A-005/B1, =469784170/60175,780,780,CIRC,0,0,160,160,10.7761,69.6748,140,0.09,8.8172,1.2344,,0,0,0,0,0,A-15G,0,0,0,0,0.5,34.8374,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,36.0718,0,0,-332.5702,56.1384,,,,,-9,12,3,21,4,-4,DAMPER 1 of BRANCH /P-ME003-H22A-005/B1
-102 ,¡¡ ¡¡ ¦¢ STRT 2 of BRANCH /P-ME003-H22A-005/B1, =469784170/44641,780,780,CIRC,0,0,160,160,10.7761,69.6748,93,0.09,8.8172,0.82,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0.82,0,0,-333.3902,20.0666,,,,,-9,11,3,21,3,-4,STRT 2 of BRANCH /P-ME003-H22A-005/B1
-101 ,¡¡ ¡¡ ¦¢ BEND 1 of BRANCH /P-ME003-H22A-005/B1, =469784170/44581,780,780,CIRC,0,0,160,160,10.7761,69.6748,0,0.09,0,0,,0,0,0,0,0,,90,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-333.3902,19.2466,,,,,-9,10,3,21,2,-4,BEND 1 of BRANCH /P-ME003-H22A-005/B1
-100 ,¡¡ ¡¡ ¦§ STRT 1 of BRANCH /P-ME003-H22A-005/B1, =469792362/16897,780,780,CIRC,0,0,160,160,10.7761,69.6748,220,0.09,8.8172,1.9398,ED5-3(B),0,0,0,-0.00075276,-0.052449,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,1.8873,114.3283,0,-335.2775,19.2466,,,,,-3,9,3,21,1,-4,STRT 1 of BRANCH /P-ME003-H22A-005/B1
-99 ,¡¡ ¡¡ ¦¢ ¡¡ ¡¡ ¡¡ ¡¡ FLEXIBLE 1 of BRANCH /P-ME003-H23AF/B6, =469784170/40615,80,80,CIRC,0,0,100,100,2.8294,4.8034,0,0.09,0,0,,0,0,0,0,0,,0,0,0,0,0,0,SUCTION,0.5,0,0,0,0.5,2.4017,,0,0,0,0,0,0,,0,0,0,0,0,0,2.4017,0,0,-2.4017,220.3975,,,,,-1,47,7,20,4,-1022,FLEXIBLE 1 of BRANCH /P-ME003-H23AF/B6
-98 ,¡¡ ¡¡ ¦¢ ¡¡ ¡¡ ¡¡ ¡¡ STRT 2 of BRANCH /P-ME003-H23AF/B6, =469784170/62652,80,80,CIRC,0,0,100,100,2.8294,4.8034,862,0.09,1.3505,1.1641,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,1.1641,0,0,-3.5658,217.9958,,,,,-9,46,7,20,3,-22,STRT 2 of BRANCH /P-ME003-H23AF/B6
-97 ,¡¡ ¡¡ ¦¢ ¡¡ ¡¡ ¡¡ ¡¡ BEND 1 of BRANCH /P-ME003-H23AF/B6, =469784170/70778,80,80,CIRC,0,0,100,100,2.8294,4.8034,0,0.09,0,0,,0,0,0,0,0,,30,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-3.5658,216.8317,,,,,-9,45,7,20,2,-22,BEND 1 of BRANCH /P-ME003-H23AF/B6
-96 ,¡¡ ¡¡ ¦¢ ¡¡ ¡¡ ¡¡ ¦£ STRT 1 of BRANCH /P-ME003-H23AF/B6, =469784170/70781,80,80,CIRC,0,0,100,100,2.8294,4.8034,146,0.09,1.3505,0.19717,ED5-3(B),0,0,0,0.000168,0.00080697,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0.19798,0.82932,0,-3.7638,216.8317,,,,,-3,44,7,20,1,-22,STRT 1 of BRANCH /P-ME003-H23AF/B6
-95 ,¡¡ ¡¡ ¦¢ ¡¡ ¡¡ ¡¡ ¦¢ FLEXIBLE 1 of BRANCH /P-ME003-H23AF/B5, =469784170/40613,80,80,CIRC,0,0,100,100,2.8294,4.8034,0,0.09,0,0,,0,0,0,0,0,,0,0,0,0,0,0,SUCTION,0.5,0,0,0,0.5,2.4017,,0,0,0,0,0,0,,0,0,0,0,0,0,2.4017,0,0,-2.4017,221.2268,,,,,-1,49,7,19,6,-1021,FLEXIBLE 1 of BRANCH /P-ME003-H23AF/B5
-94 ,¡¡ ¡¡ ¦¢ ¡¡ ¡¡ ¡¡ ¦¢ STRT 4 of BRANCH /P-ME003-H23AF/B5, =469784170/69014,80,80,CIRC,0,0,100,100,2.8294,4.8034,882,0.09,1.3505,1.1911,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,1.1911,0,0,-3.5928,218.8251,,,,,-9,48,7,19,5,-21,STRT 4 of BRANCH /P-ME003-H23AF/B5
-93 ,¡¡ ¡¡ ¦¢ ¡¡ ¡¡ ¡¡ ¦¢ BEND 2 of BRANCH /P-ME003-H23AF/B5, =469784170/70786,80,80,CIRC,0,0,100,100,2.8294,4.8034,0,0.09,0,0,,0,0,0,0,0,,30,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-3.5928,217.634,,,,,-9,47,7,19,4,-21,BEND 2 of BRANCH /P-ME003-H23AF/B5
-92 ,¡¡ ¡¡ ¦¢ ¡¡ ¡¡ ¡¡ ¦¢ STRT 3 of BRANCH /P-ME003-H23AF/B5, =469784170/70787,80,80,CIRC,0,0,100,100,2.8294,4.8034,125,0.09,1.3505,0.16881,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0.16881,0,0,-3.7616,217.634,,,,,-9,46,7,19,3,-21,STRT 3 of BRANCH /P-ME003-H23AF/B5
-91 ,¡¡ ¡¡ ¦¢ ¡¡ ¡¡ ¡¡ ¦¢ BEND 1 of BRANCH /P-ME003-H23AF/B5, =469784170/40597,80,80,CIRC,0,0,100,100,2.8294,4.8034,0,0.09,0,0,,0,0,0,0,0,,90,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-3.7616,217.4652,,,,,-9,45,7,19,2,-21,BEND 1 of BRANCH /P-ME003-H23AF/B5
-90 ,¡¡ ¡¡ ¦¢ ¡¡ ¡¡ ¡¡ ¦§ STRT 2 of BRANCH /P-ME003-H23AF/B5, =469784170/40596,80,80,CIRC,0,0,100,100,2.8294,4.8034,615,0.09,1.3505,0.83056,ED5-3(S),0,0,0,0.000192,0.00092225,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0.83148,0,0,-4.5931,217.4652,,,,,-3,44,7,19,1,-21,STRT 2 of BRANCH /P-ME003-H23AF/B5
-89 ,¡¡ ¡¡ ¦¢ ¡¡ ¡¡ ¡¡ TEE 1 of BRANCH /P-ME003-H23AF/B5, =469784170/40610,160,160,CIRC,0,0,100,100,5.6588,19.2135,80,0.09,4.7651,0.38121,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0.38121,0,0,-4.9743,216.6337,,,,,-2,43,6,18,8,-21,TEE 1 of BRANCH /P-ME003-H23AF/B5
-88 ,¡¡ ¡¡ ¦¢ ¡¡ ¡¡ ¡¡ STRT 1 of BRANCH /P-ME003-H23AF/B5, =469792362/12939,160,160,CIRC,0,0,100,100,5.6588,19.2135,2459,0.09,4.7651,11.7175,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,11.7175,0,0,-16.6918,216.2525,,,,,-9,42,6,18,7,-21,STRT 1 of BRANCH /P-ME003-H23AF/B5
-87 ,¡¡ ¡¡ ¦¢ ¡¡ ¡¡ ¡¡ STRT 7 of BRANCH /P-ME003-H22A-004/B1, =469800554/2200,160,160,CIRC,0,0,100,100,5.6588,19.2135,593,0.09,4.7651,2.8257,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,2.8257,0,0,-19.5176,204.535,,,,,-9,41,6,18,6,-21,STRT 7 of BRANCH /P-ME003-H22A-004/B1
-86 ,¡¡ ¡¡ ¦¢ ¡¡ ¡¡ ¡¡ BEND 4 of BRANCH /P-ME003-H22A-004/B1, =469800554/2197,160,160,CIRC,0,0,100,100,5.6588,19.2135,0,0.09,0,0,,0,0,0,0,0,,15,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-19.5176,201.7092,,,,,-9,40,6,18,5,-21,BEND 4 of BRANCH /P-ME003-H22A-004/B1
-85 ,¡¡ ¡¡ ¦¢ ¡¡ ¡¡ ¡¡ STRT 6 of BRANCH /P-ME003-H22A-004/B1, =469784170/70075,160,160,CIRC,0,0,100,100,5.6588,19.2135,157,0.09,4.7651,0.74813,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0.74813,0,0,-20.2657,201.7092,,,,,-9,39,6,18,4,-21,STRT 6 of BRANCH /P-ME003-H22A-004/B1
-84 ,¡¡ ¡¡ ¦¢ ¡¡ ¡¡ ¡¡ BEND 3 of BRANCH /P-ME003-H22A-004/B1, =469800554/2196,160,160,CIRC,0,0,100,100,5.6588,19.2135,0,0.09,0,0,,0,0,0,0,0,,15,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-20.2657,200.9611,,,,,-9,38,6,18,3,-21,BEND 3 of BRANCH /P-ME003-H22A-004/B1
-83 ,¡¡ ¡¡ ¦¢ ¡¡ ¡¡ ¡¡ STRT 5 of BRANCH /P-ME003-H22A-004/B1, =469784170/70076,160,160,CIRC,0,0,100,100,5.6588,19.2135,2758,0.09,4.7651,13.1423,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,13.1423,0,0,-33.408,200.9611,,,,,-9,37,6,18,2,-21,STRT 5 of BRANCH /P-ME003-H22A-004/B1
-82 ,¡¡ ¡¡ ¦¢ ¡¡ ¡¡ ¦£ STRT 4 of BRANCH /P-ME003-H22A-004/B1, =469784170/44656,160,160,CIRC,0,0,100,100,5.6588,19.2135,900,0.09,4.7651,4.2886,ED5-3(S),0,0,0,6.3333e-05,0.0012169,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,4.2898,0,0,-37.6978,187.8188,,,,,-3,36,6,18,1,-21,STRT 4 of BRANCH /P-ME003-H22A-004/B1
-81 ,¡¡ ¡¡ ¦¢ ¡¡ ¡¡ ¦¢ FLEXIBLE 1 of BRANCH /P-ME003-022/B9, =469784170/40618,80,80,CIRC,0,0,100,100,2.8294,4.8034,0,0.09,0,0,,0,0,0,0,0,,0,0,0,0,0,0,SUCTION,0.5,0,0,0,0.5,2.4017,,0,0,0,0,0,0,,0,0,0,0,0,0,2.4017,0,0,-2.4017,187.4297,,,,,-1,37,6,17,2,-1031,FLEXIBLE 1 of BRANCH /P-ME003-022/B9
-80 ,¡¡ ¡¡ ¦¢ ¡¡ ¡¡ ¦§ STRT 1 of BRANCH /P-ME003-022/B9, =469784170/62651,80,80,CIRC,0,0,100,100,2.8294,4.8034,1110,0.09,1.3505,1.4991,ED5-3(B),0,0,0,-1e-05,-4.8034e-05,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,1.499,33.7971,0,-3.9007,185.028,,,,,-3,36,6,17,1,-31,STRT 1 of BRANCH /P-ME003-022/B9
-79 ,¡¡ ¡¡ ¦¢ ¡¡ ¡¡ TEE 2 of BRANCH /P-ME003-H22A-004/B1, =469784170/40595,240,240,CIRC,0,0,100,100,8.4883,43.2304,80,0.09,10.0977,0.80782,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0.80782,0,0,-38.5056,183.529,,,,,-2,35,5,16,2,-21,TEE 2 of BRANCH /P-ME003-H22A-004/B1
-78 ,¡¡ ¡¡ ¦¢ ¡¡ ¦£ STRT 3 of BRANCH /P-ME003-H22A-004/B1, =469784170/44657,240,240,CIRC,0,0,100,100,8.4883,43.2304,633,0.09,10.0977,6.3919,ED5-3(S),0,0,0,2.75e-05,0.0011888,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,6.3931,0,0,-44.8987,182.7212,,,,,-3,34,5,16,1,-21,STRT 3 of BRANCH /P-ME003-H22A-004/B1
